"timestamp","sky","ground","delta"
"2022-01-26 12:22:59.556077",1.0,2.0,1.0
"2022-01-26 12:23:04.436064",1.0,2.0,1.0
"2022-01-26 12:23:09.316064",1.0,2.0,1.0
"2022-01-26 12:23:14.196453",1.0,2.0,1.0
"2022-01-26 12:23:19.076063",1.0,2.0,1.0
"2022-01-26 12:23:23.956063",1.0,2.0,1.0
"2022-01-26 12:23:28.836087",1.0,2.0,1.0
"2022-01-26 12:23:33.716191",1.0,2.0,1.0
"2022-01-26 12:23:38.596066",1.0,2.0,1.0
"2022-01-26 12:23:43.476076",1.0,2.0,1.0
"2022-01-26 12:23:48.356108",1.0,2.0,1.0
"2022-01-26 12:23:53.235949",1.0,2.0,1.0
"2022-01-26 12:23:58.116056",1.0,2.0,1.0
"2022-01-26 12:24:02.996065",1.0,2.0,1.0
"2022-01-26 12:24:07.876066",1.0,2.0,1.0
"2022-01-26 12:24:12.755797",1.0,2.0,1.0
"2022-01-26 12:24:17.635900",1.0,2.0,1.0
"2022-01-26 12:24:22.515671",1.0,2.0,1.0
"2022-01-26 12:24:27.396062",1.0,2.0,1.0
"2022-01-26 12:24:32.276402",0.0,2.0,2.0
"2022-01-26 12:24:37.156062",0.0,2.0,2.0
"2022-01-26 12:24:42.036054",0.0,2.0,2.0
"2022-01-26 12:24:46.915581",0.0,2.0,2.0
"2022-01-26 12:24:51.796107",1.0,2.0,1.0
"2022-01-26 12:24:56.676185",0.0,2.0,2.0
"2022-01-26 12:25:01.556132",0.0,2.0,2.0
"2022-01-26 12:25:06.436064",0.0,2.0,2.0
"2022-01-26 12:25:11.316065",1.0,2.0,1.0
"2022-01-26 12:25:16.196072",1.0,2.0,1.0
"2022-01-26 12:25:21.076058",1.0,2.0,1.0
"2022-01-26 12:25:25.966066",1.0,2.0,1.0
"2022-01-26 12:25:30.836199",1.0,2.0,1.0
"2022-01-26 12:25:35.715852",1.0,2.0,1.0
"2022-01-26 12:25:40.596079",1.0,2.0,1.0
"2022-01-26 12:25:45.476061",1.0,2.0,1.0
"2022-01-26 12:25:50.356057",1.0,2.0,1.0
"2022-01-26 12:25:55.236058",1.0,2.0,1.0
"2022-01-26 12:26:00.116060",1.0,2.0,1.0
"2022-01-26 12:26:04.996082",1.0,2.0,1.0
"2022-01-26 12:26:09.876076",1.0,2.0,1.0
"2022-01-26 12:26:14.756081",1.0,2.0,1.0
"2022-01-26 12:26:19.676458",1.0,2.0,1.0
"2022-01-26 12:26:24.516051",0.0,2.0,2.0
"2022-01-26 12:26:29.396081",0.0,2.0,2.0
"2022-01-26 12:26:34.285812",0.0,2.0,2.0
"2022-01-26 12:26:39.156060",1.0,2.0,1.0
"2022-01-26 12:26:44.046071",1.0,2.0,1.0
"2022-01-26 12:26:48.916063",1.0,2.0,1.0
"2022-01-26 12:26:53.796072",1.0,2.0,1.0
"2022-01-26 12:26:58.685956",1.0,2.0,1.0
"2022-01-26 12:27:03.555964",1.0,2.0,1.0
"2022-01-26 12:27:08.436013",1.0,2.0,1.0
"2022-01-26 12:27:13.316064",1.0,2.0,1.0
"2022-01-26 12:27:18.196060",1.0,2.0,1.0
"2022-01-26 12:27:23.075442",1.0,2.0,1.0
"2022-01-26 12:27:27.955594",1.0,2.0,1.0
"2022-01-26 12:27:32.836056",1.0,2.0,1.0
"2022-01-26 12:27:37.716053",1.0,2.0,1.0
"2022-01-26 12:27:42.596067",1.0,2.0,1.0
"2022-01-26 12:27:47.476043",1.0,2.0,1.0
"2022-01-26 12:27:52.356067",1.0,2.0,1.0
"2022-01-26 12:27:57.235548",1.0,2.0,1.0
"2022-01-26 12:28:02.116066",1.0,2.0,1.0
"2022-01-26 12:28:07.005509",1.0,2.0,1.0
"2022-01-26 12:28:11.876062",1.0,2.0,1.0
"2022-01-26 12:28:16.756205",1.0,2.0,1.0
"2022-01-26 12:28:21.636215",1.0,2.0,1.0
"2022-01-26 12:28:26.515452",1.0,2.0,1.0
"2022-01-26 12:28:31.396079",1.0,2.0,1.0
"2022-01-26 12:28:36.285960",1.0,2.0,1.0
"2022-01-26 12:28:41.155503",1.0,2.0,1.0
"2022-01-26 12:28:46.036068",1.0,2.0,1.0
"2022-01-26 12:28:50.915948",1.0,2.0,1.0
"2022-01-26 12:28:55.796683",1.0,2.0,1.0
"2022-01-26 12:29:00.675443",1.0,2.0,1.0
"2022-01-26 12:29:05.555892",1.0,2.0,1.0
"2022-01-26 12:29:10.436063",1.0,2.0,1.0
"2022-01-26 12:29:15.316066",1.0,2.0,1.0
"2022-01-26 12:29:20.196083",1.0,2.0,1.0
"2022-01-26 12:29:25.086016",1.0,2.0,1.0
"2022-01-26 12:29:29.956065",1.0,2.0,1.0
"2022-01-26 12:29:34.836070",1.0,2.0,1.0
"2022-01-26 12:29:39.716538",1.0,2.0,1.0
"2022-01-26 12:29:44.596056",1.0,2.0,1.0
"2022-01-26 12:29:49.476067",2.0,2.0,0.0
"2022-01-26 12:29:54.356063",2.0,2.0,0.0
"2022-01-26 12:29:59.236122",2.0,2.0,0.0
"2022-01-26 12:30:04.115574",2.0,2.0,0.0
"2022-01-26 12:30:08.995560",2.0,2.0,0.0
"2022-01-26 12:30:13.875573",2.0,2.0,0.0
"2022-01-26 12:30:18.765723",2.0,2.0,0.0
"2022-01-26 12:30:23.636078",2.0,2.0,0.0
"2022-01-26 12:30:28.515469",2.0,2.0,0.0
"2022-01-26 12:30:33.405554",2.0,2.0,0.0
"2022-01-26 12:30:38.275599",2.0,2.0,0.0
"2022-01-26 12:30:43.156074",2.0,2.0,0.0
"2022-01-26 12:30:48.036193",2.0,2.0,0.0
"2022-01-26 12:30:52.916047",2.0,2.0,0.0
"2022-01-26 12:30:57.796049",2.0,2.0,0.0
"2022-01-26 12:31:02.676073",2.0,2.0,0.0
"2022-01-26 12:31:07.556069",2.0,2.0,0.0
"2022-01-26 12:31:12.436058",2.0,2.0,0.0
"2022-01-26 12:31:17.316063",2.0,2.0,0.0
"2022-01-26 12:31:22.195445",2.0,2.0,0.0
"2022-01-26 12:31:27.076112",2.0,2.0,0.0
"2022-01-26 12:31:31.955554",2.0,2.0,0.0
"2022-01-26 12:31:36.836072",2.0,2.0,0.0
"2022-01-26 12:31:41.715507",2.0,2.0,0.0
"2022-01-26 12:31:46.596136",2.0,2.0,0.0
"2022-01-26 12:31:51.476088",1.0,2.0,1.0
"2022-01-26 12:31:56.356153",1.0,2.0,1.0
"2022-01-26 12:32:01.236063",1.0,2.0,1.0
"2022-01-26 12:32:06.116067",1.0,2.0,1.0
"2022-01-26 12:32:10.996052",1.0,2.0,1.0
"2022-01-26 12:32:15.875448",1.0,2.0,1.0
"2022-01-26 12:32:20.765535",1.0,2.0,1.0
"2022-01-26 12:32:25.635696",1.0,2.0,1.0
"2022-01-26 12:32:30.515952",1.0,2.0,1.0
"2022-01-26 12:32:35.435712",1.0,2.0,1.0
"2022-01-26 12:32:40.355929",1.0,2.0,1.0
"2022-01-26 12:32:45.275610",1.0,2.0,1.0
"2022-01-26 12:32:50.116835",1.0,2.0,1.0
"2022-01-26 12:32:54.996063",1.0,2.0,1.0
"2022-01-26 12:32:59.876079",1.0,2.0,1.0
"2022-01-26 12:33:04.765667",1.0,2.0,1.0
"2022-01-26 12:33:09.636067",1.0,2.0,1.0
"2022-01-26 12:33:14.516074",1.0,2.0,1.0
"2022-01-26 12:33:19.396074",1.0,2.0,1.0
"2022-01-26 12:33:24.276054",1.0,2.0,1.0
"2022-01-26 12:33:29.165501",1.0,2.0,1.0
"2022-01-26 12:33:34.036070",1.0,2.0,1.0
"2022-01-26 12:33:38.915445",1.0,2.0,1.0
"2022-01-26 12:33:43.796063",2.0,2.0,0.0
"2022-01-26 12:33:48.676083",2.0,2.0,0.0
"2022-01-26 12:33:53.556089",2.0,2.0,0.0
"2022-01-26 12:33:58.446091",2.0,2.0,0.0
"2022-01-26 12:34:03.315450",2.0,2.0,0.0
"2022-01-26 12:34:08.195849",2.0,2.0,0.0
"2022-01-26 12:34:13.076612",2.0,2.0,0.0
"2022-01-26 12:34:17.956077",1.0,2.0,1.0
"2022-01-26 12:34:22.836062",1.0,2.0,1.0
"2022-01-26 12:34:27.726217",1.0,2.0,1.0
"2022-01-26 12:34:32.596055",2.0,2.0,0.0
"2022-01-26 12:34:37.476547",1.0,2.0,1.0
"2022-01-26 12:34:42.356066",2.0,2.0,0.0
"2022-01-26 12:34:47.235445",2.0,2.0,0.0
"2022-01-26 12:34:52.116207",2.0,2.0,0.0
"2022-01-26 12:34:57.006064",2.0,2.0,0.0
"2022-01-26 12:35:01.915495",2.0,2.0,0.0
"2022-01-26 12:35:06.756231",2.0,2.0,0.0
"2022-01-26 12:35:11.635743",2.0,2.0,0.0
"2022-01-26 12:35:16.515597",2.0,2.0,0.0
"2022-01-26 12:35:21.396074",2.0,2.0,0.0
"2022-01-26 12:35:26.276063",2.0,3.0,1.0
"2022-01-26 12:35:31.156070",2.0,2.0,0.0
"2022-01-26 12:35:36.045587",2.0,2.0,0.0
"2022-01-26 12:35:40.915752",1.0,2.0,1.0
"2022-01-26 12:35:45.795646",1.0,3.0,2.0
"2022-01-26 12:35:50.685547",1.0,2.0,1.0
"2022-01-26 12:35:55.556081",1.0,2.0,1.0
"2022-01-26 12:36:00.436060",1.0,3.0,2.0
"2022-01-26 12:36:05.316065",1.0,3.0,2.0
"2022-01-26 12:36:10.196067",1.0,3.0,2.0
"2022-01-26 12:36:15.075950",1.0,2.0,1.0
"2022-01-26 12:36:19.956073",1.0,2.0,1.0
"2022-01-26 12:36:24.836564",2.0,2.0,0.0
"2022-01-26 12:36:29.716076",2.0,2.0,0.0
"2022-01-26 12:36:34.596210",2.0,2.0,0.0
"2022-01-26 12:36:39.476062",2.0,3.0,1.0
"2022-01-26 12:36:44.356068",2.0,3.0,1.0
"2022-01-26 12:36:49.236268",2.0,3.0,1.0
"2022-01-26 12:36:54.116108",2.0,3.0,1.0
"2022-01-26 12:36:58.996061",2.0,3.0,1.0
"2022-01-26 12:37:03.876204",2.0,3.0,1.0
"2022-01-26 12:37:08.756150",2.0,3.0,1.0
"2022-01-26 12:37:13.636070",2.0,3.0,1.0
"2022-01-26 12:37:18.516056",2.0,3.0,1.0
"2022-01-26 12:37:23.396102",2.0,3.0,1.0
"2022-01-26 12:37:28.276131",2.0,3.0,1.0
"2022-01-26 12:37:33.156082",2.0,3.0,1.0
"2022-01-26 12:37:38.036072",1.0,3.0,2.0
"2022-01-26 12:37:42.916063",2.0,3.0,1.0
"2022-01-26 12:37:47.796067",2.0,3.0,1.0
"2022-01-26 12:37:52.676082",2.0,3.0,1.0
"2022-01-26 12:37:57.556061",2.0,3.0,1.0
"2022-01-26 12:38:02.436053",2.0,3.0,1.0
"2022-01-26 12:38:07.315882",2.0,3.0,1.0
"2022-01-26 12:38:12.196162",2.0,3.0,1.0
"2022-01-26 12:38:17.095844",2.0,3.0,1.0
"2022-01-26 12:38:21.955539",2.0,3.0,1.0
"2022-01-26 12:38:26.835938",2.0,3.0,1.0
"2022-01-26 12:38:31.716112",1.0,3.0,2.0
"2022-01-26 12:38:36.596057",1.0,3.0,2.0
"2022-01-26 12:38:41.476104",1.0,3.0,2.0
"2022-01-26 12:38:46.356071",1.0,3.0,2.0
"2022-01-26 12:38:51.236113",1.0,3.0,2.0
"2022-01-26 12:38:56.115673",1.0,3.0,2.0
"2022-01-26 12:39:00.996071",1.0,3.0,2.0
"2022-01-26 12:39:05.876067",1.0,3.0,2.0
"2022-01-26 12:39:10.755928",1.0,3.0,2.0
"2022-01-26 12:39:15.635533",1.0,3.0,2.0
"2022-01-26 12:39:20.516056",1.0,3.0,2.0
"2022-01-26 12:39:25.395454",1.0,3.0,2.0
"2022-01-26 12:39:30.275916",2.0,3.0,1.0
"2022-01-26 12:39:35.156353",2.0,3.0,1.0
"2022-01-26 12:39:40.036062",2.0,3.0,1.0
"2022-01-26 12:39:44.916059",2.0,3.0,1.0
"2022-01-26 12:39:49.796102",2.0,3.0,1.0
"2022-01-26 12:39:54.676063",2.0,3.0,1.0
"2022-01-26 12:39:59.556067",1.0,3.0,2.0
"2022-01-26 12:40:04.436067",1.0,3.0,2.0
"2022-01-26 12:40:09.316060",1.0,3.0,2.0
"2022-01-26 12:40:14.196068",1.0,3.0,2.0
"2022-01-26 12:40:19.076062",1.0,3.0,2.0
"2022-01-26 12:40:23.965845",1.0,3.0,2.0
"2022-01-26 12:40:28.836062",1.0,3.0,2.0
"2022-01-26 12:40:33.715443",1.0,3.0,2.0
"2022-01-26 12:40:38.598077",1.0,3.0,2.0
"2022-01-26 12:40:43.475591",1.0,3.0,2.0
"2022-01-26 12:40:48.355468",1.0,3.0,2.0
"2022-01-26 12:40:53.248177",1.0,3.0,2.0
"2022-01-26 12:40:58.116069",1.0,3.0,2.0
"2022-01-26 12:41:02.996066",1.0,3.0,2.0
"2022-01-26 12:41:07.876062",1.0,3.0,2.0
"2022-01-26 12:41:12.756149",1.0,3.0,2.0
"2022-01-26 12:41:17.635526",1.0,3.0,2.0
"2022-01-26 12:41:22.519367",1.0,3.0,2.0
"2022-01-26 12:41:27.395574",1.0,3.0,2.0
"2022-01-26 12:41:32.276087",1.0,3.0,2.0
"2022-01-26 12:41:37.156161",1.0,3.0,2.0
"2022-01-26 12:41:42.036799",1.0,3.0,2.0
"2022-01-26 12:41:46.916062",1.0,3.0,2.0
"2022-01-26 12:41:51.795557",1.0,3.0,2.0
"2022-01-26 12:41:56.676066",1.0,3.0,2.0
"2022-01-26 12:42:01.555444",1.0,3.0,2.0
"2022-01-26 12:42:06.436068",1.0,3.0,2.0
"2022-01-26 12:42:11.315699",1.0,3.0,2.0
"2022-01-26 12:42:16.196079",1.0,3.0,2.0
"2022-01-26 12:42:21.075536",2.0,3.0,1.0
"2022-01-26 12:42:25.956359",2.0,3.0,1.0
"2022-01-26 12:42:30.835447",2.0,3.0,1.0
"2022-01-26 12:42:35.715477",2.0,3.0,1.0
"2022-01-26 12:42:40.596060",2.0,3.0,1.0
"2022-01-26 12:42:45.476065",2.0,3.0,1.0
"2022-01-26 12:42:50.355575",2.0,3.0,1.0
"2022-01-26 12:42:55.236071",2.0,3.0,1.0
"2022-01-26 12:43:00.116081",2.0,3.0,1.0
"2022-01-26 12:43:04.996141",2.0,3.0,1.0
"2022-01-26 12:43:09.876111",2.0,3.0,1.0
"2022-01-26 12:43:14.756048",2.0,3.0,1.0
"2022-01-26 12:43:19.636156",2.0,3.0,1.0
"2022-01-26 12:43:24.516062",1.0,3.0,2.0
"2022-01-26 12:43:29.395557",1.0,3.0,2.0
"2022-01-26 12:43:34.275934",2.0,3.0,1.0
"2022-01-26 12:43:39.156107",2.0,3.0,1.0
"2022-01-26 12:43:44.036059",2.0,3.0,1.0
"2022-01-26 12:43:48.916095",2.0,3.0,1.0
"2022-01-26 12:43:53.796647",2.0,3.0,1.0
"2022-01-26 12:43:58.675532",2.0,3.0,1.0
"2022-01-26 12:44:03.555516",2.0,3.0,1.0
"2022-01-26 12:44:08.435509",2.0,3.0,1.0
"2022-01-26 12:44:13.315663",2.0,3.0,1.0
"2022-01-26 12:44:18.196106",2.0,3.0,1.0
"2022-01-26 12:44:23.075449",2.0,3.0,1.0
"2022-01-26 12:44:27.956074",2.0,3.0,1.0
"2022-01-26 12:44:32.836079",1.0,3.0,2.0
"2022-01-26 12:44:37.715593",1.0,3.0,2.0
"2022-01-26 12:44:42.596205",1.0,3.0,2.0
"2022-01-26 12:44:47.476064",1.0,3.0,2.0
"2022-01-26 12:44:52.355512",2.0,3.0,1.0
"2022-01-26 12:44:57.235895",2.0,3.0,1.0
"2022-01-26 12:45:02.116471",2.0,3.0,1.0
"2022-01-26 12:45:06.996200",2.0,3.0,1.0
"2022-01-26 12:45:11.876095",2.0,3.0,1.0
"2022-01-26 12:45:16.756074",2.0,3.0,1.0
"2022-01-26 12:45:21.635934",2.0,3.0,1.0
"2022-01-26 12:45:26.516063",2.0,3.0,1.0
"2022-01-26 12:45:31.395842",2.0,3.0,1.0
"2022-01-26 12:45:36.276052",2.0,3.0,1.0
"2022-01-26 12:45:41.156136",2.0,3.0,1.0
"2022-01-26 12:45:46.036201",2.0,3.0,1.0
"2022-01-26 12:45:50.916050",2.0,3.0,1.0
"2022-01-26 12:45:55.796116",1.0,3.0,2.0
"2022-01-26 12:46:00.675968",1.0,3.0,2.0
"2022-01-26 12:46:05.556101",1.0,3.0,2.0
"2022-01-26 12:46:10.436054",1.0,3.0,2.0
"2022-01-26 12:46:15.325888",1.0,3.0,2.0
"2022-01-26 12:46:20.196099",1.0,3.0,2.0
"2022-01-26 12:46:25.076145",1.0,3.0,2.0
"2022-01-26 12:46:29.956287",1.0,3.0,2.0
"2022-01-26 12:46:34.836127",1.0,3.0,2.0
"2022-01-26 12:46:39.716132",1.0,3.0,2.0
"2022-01-26 12:46:44.595433",1.0,3.0,2.0
"2022-01-26 12:46:49.476122",1.0,3.0,2.0
"2022-01-26 12:46:54.355926",1.0,3.0,2.0
"2022-01-26 12:46:59.236066",1.0,3.0,2.0
"2022-01-26 12:47:04.116075",1.0,3.0,2.0
"2022-01-26 12:47:08.995928",2.0,3.0,1.0
"2022-01-26 12:47:13.876075",1.0,3.0,2.0
"2022-01-26 12:47:18.756062",2.0,3.0,1.0
"2022-01-26 12:47:23.636064",2.0,3.0,1.0
"2022-01-26 12:47:28.516068",2.0,3.0,1.0
"2022-01-26 12:47:33.396065",2.0,3.0,1.0
"2022-01-26 12:47:38.276094",2.0,3.0,1.0
"2022-01-26 12:47:43.156062",2.0,3.0,1.0
"2022-01-26 12:47:48.045967",1.0,3.0,2.0
"2022-01-26 12:47:52.918802",1.0,3.0,2.0
"2022-01-26 12:47:57.795643",1.0,3.0,2.0
"2022-01-26 12:48:02.675751",2.0,3.0,1.0
"2022-01-26 12:48:07.556081",1.0,3.0,2.0
"2022-01-26 12:48:12.436062",1.0,3.0,2.0
"2022-01-26 12:48:17.316073",1.0,3.0,2.0
"2022-01-26 12:48:22.195473",2.0,3.0,1.0
"2022-01-26 12:48:27.075700",2.0,3.0,1.0
"2022-01-26 12:48:31.955635",2.0,3.0,1.0
"2022-01-26 12:48:36.835546",2.0,3.0,1.0
"2022-01-26 12:48:41.717107",2.0,3.0,1.0
"2022-01-26 12:48:46.596089",2.0,3.0,1.0
"2022-01-26 12:48:51.476895",2.0,3.0,1.0
"2022-01-26 12:48:56.355552",2.0,3.0,1.0
"2022-01-26 12:49:01.235921",2.0,3.0,1.0
"2022-01-26 12:49:06.115437",2.0,3.0,1.0
"2022-01-26 12:49:10.996452",2.0,3.0,1.0
"2022-01-26 12:49:15.876063",2.0,3.0,1.0
"2022-01-26 12:49:20.755661",1.0,3.0,2.0
"2022-01-26 12:49:25.635553",2.0,3.0,1.0
"2022-01-26 12:49:30.516315",2.0,3.0,1.0
"2022-01-26 12:49:35.395956",2.0,3.0,1.0
"2022-01-26 12:49:40.275917",2.0,3.0,1.0
"2022-01-26 12:49:45.155794",2.0,3.0,1.0
"2022-01-26 12:49:50.036071",2.0,3.0,1.0
"2022-01-26 12:49:54.925513",2.0,3.0,1.0
"2022-01-26 12:49:59.796430",2.0,3.0,1.0
"2022-01-26 12:50:04.676071",2.0,3.0,1.0
"2022-01-26 12:50:09.556077",2.0,3.0,1.0
"2022-01-26 12:50:14.436056",2.0,3.0,1.0
"2022-01-26 12:50:19.316108",2.0,3.0,1.0
"2022-01-26 12:50:24.196235",2.0,3.0,1.0
"2022-01-26 12:50:29.076066",2.0,3.0,1.0
"2022-01-26 12:50:33.956081",2.0,3.0,1.0
"2022-01-26 12:50:38.836059",1.0,3.0,2.0
"2022-01-26 12:50:43.716066",1.0,3.0,2.0
"2022-01-26 12:50:48.596072",1.0,3.0,2.0
"2022-01-26 12:50:53.476063",1.0,3.0,2.0
"2022-01-26 12:50:58.356062",1.0,3.0,2.0
"2022-01-26 12:51:03.236094",1.0,3.0,2.0
"2022-01-26 12:51:08.116063",1.0,3.0,2.0
"2022-01-26 12:51:12.996064",2.0,3.0,1.0
"2022-01-26 12:51:17.876071",2.0,3.0,1.0
"2022-01-26 12:51:22.755793",2.0,3.0,1.0
"2022-01-26 12:51:27.636076",2.0,3.0,1.0
"2022-01-26 12:51:32.515502",2.0,3.0,1.0
"2022-01-26 12:51:37.396065",2.0,3.0,1.0
"2022-01-26 12:51:42.275940",2.0,3.0,1.0
"2022-01-26 12:51:47.156156",2.0,3.0,1.0
"2022-01-26 12:51:52.036058",1.0,3.0,2.0
"2022-01-26 12:51:56.916063",2.0,3.0,1.0
"2022-01-26 12:52:01.796066",1.0,3.0,2.0
"2022-01-26 12:52:06.676057",2.0,3.0,1.0
"2022-01-26 12:52:11.555496",2.0,3.0,1.0
"2022-01-26 12:52:16.436065",2.0,3.0,1.0
"2022-01-26 12:52:21.315507",2.0,3.0,1.0
"2022-01-26 12:52:26.235941",2.0,3.0,1.0
"2022-01-26 12:52:31.076054",2.0,3.0,1.0
"2022-01-26 12:52:35.956093",2.0,3.0,1.0
"2022-01-26 12:52:40.835593",1.0,3.0,2.0
"2022-01-26 12:52:45.716208",1.0,3.0,2.0
"2022-01-26 12:52:50.595699",1.0,3.0,2.0
"2022-01-26 12:52:55.476068",1.0,3.0,2.0
"2022-01-26 12:53:00.356084",1.0,3.0,2.0
"2022-01-26 12:53:05.235536",1.0,2.0,1.0
"2022-01-26 12:53:10.116072",1.0,2.0,1.0
"2022-01-26 12:53:14.995554",1.0,3.0,2.0
"2022-01-26 12:53:19.876077",1.0,2.0,1.0
"2022-01-26 12:53:24.756192",1.0,2.0,1.0
"2022-01-26 12:53:29.635455",1.0,2.0,1.0
"2022-01-26 12:53:34.515603",1.0,2.0,1.0
"2022-01-26 12:53:39.406063",1.0,2.0,1.0
"2022-01-26 12:53:44.275984",2.0,2.0,0.0
"2022-01-26 12:53:49.156361",2.0,2.0,0.0
"2022-01-26 12:53:54.035477",2.0,2.0,0.0
"2022-01-26 12:53:58.916075",2.0,2.0,0.0
"2022-01-26 12:54:03.796110",2.0,2.0,0.0
"2022-01-26 12:54:08.676068",2.0,3.0,1.0
"2022-01-26 12:54:13.556050",2.0,3.0,1.0
"2022-01-26 12:54:18.436075",2.0,3.0,1.0
"2022-01-26 12:54:23.316065",2.0,2.0,0.0
"2022-01-26 12:54:28.195567",2.0,2.0,0.0
"2022-01-26 12:54:33.076062",2.0,3.0,1.0
"2022-01-26 12:54:37.956197",2.0,3.0,1.0
"2022-01-26 12:54:42.835595",2.0,2.0,0.0
"2022-01-26 12:54:47.715654",2.0,2.0,0.0
"2022-01-26 12:54:52.596058",1.0,3.0,2.0
"2022-01-26 12:54:57.475518",1.0,3.0,2.0
"2022-01-26 12:55:02.355457",1.0,3.0,2.0
"2022-01-26 12:55:07.245805",1.0,3.0,2.0
"2022-01-26 12:55:12.116060",1.0,3.0,2.0
"2022-01-26 12:55:16.996061",1.0,3.0,2.0
"2022-01-26 12:55:21.876098",1.0,3.0,2.0
"2022-01-26 12:55:26.756199",1.0,3.0,2.0
"2022-01-26 12:55:31.636068",1.0,3.0,2.0
"2022-01-26 12:55:36.516244",0.0,3.0,3.0
"2022-01-26 12:55:41.395930",0.0,3.0,3.0
"2022-01-26 12:55:46.276067",-0.0,3.0,3.0
"2022-01-26 12:55:51.196429",-0.0,3.0,3.0
"2022-01-26 12:55:56.116066",-1.0,3.0,4.0
"2022-01-26 12:56:00.996079",-1.0,3.0,4.0
"2022-01-26 12:56:05.876095",-1.0,3.0,4.0
"2022-01-26 12:56:10.756201",-1.0,3.0,4.0
"2022-01-26 12:56:15.636069",-1.0,3.0,4.0
"2022-01-26 12:56:20.516057",-1.0,3.0,4.0
"2022-01-26 12:56:25.396066",-1.0,3.0,4.0
"2022-01-26 12:56:30.276073",-2.0,3.0,5.0
"2022-01-26 12:56:35.155464",-1.0,3.0,4.0
"2022-01-26 12:56:40.036074",-1.0,3.0,4.0
"2022-01-26 12:56:44.916822",-1.0,3.0,4.0
"2022-01-26 12:56:49.796065",-0.0,3.0,3.0
"2022-01-26 12:56:54.676064",0.0,3.0,3.0
"2022-01-26 12:56:59.556065",1.0,3.0,2.0
"2022-01-26 12:57:04.436064",1.0,3.0,2.0
"2022-01-26 12:57:09.315824",1.0,3.0,2.0
"2022-01-26 12:57:14.196173",1.0,3.0,2.0
"2022-01-26 12:57:19.076072",1.0,3.0,2.0
"2022-01-26 12:57:23.956082",1.0,3.0,2.0
"2022-01-26 12:57:28.836068",1.0,3.0,2.0
"2022-01-26 12:57:33.716066",1.0,3.0,2.0
"2022-01-26 12:57:38.596064",1.0,3.0,2.0
"2022-01-26 12:57:43.476070",1.0,3.0,2.0
"2022-01-26 12:57:48.356067",1.0,3.0,2.0
"2022-01-26 12:57:53.236079",1.0,3.0,2.0
"2022-01-26 12:57:58.116082",1.0,3.0,2.0
"2022-01-26 12:58:02.996521",2.0,3.0,1.0
"2022-01-26 12:58:07.915785",2.0,3.0,1.0
"2022-01-26 12:58:12.755924",2.0,3.0,1.0
"2022-01-26 12:58:17.635461",2.0,3.0,1.0
"2022-01-26 12:58:22.516067",2.0,3.0,1.0
"2022-01-26 12:58:27.396146",2.0,3.0,1.0
"2022-01-26 12:58:32.276066",2.0,3.0,1.0
"2022-01-26 12:58:37.156094",2.0,3.0,1.0
"2022-01-26 12:58:42.036064",2.0,3.0,1.0
"2022-01-26 12:58:46.916143",2.0,3.0,1.0
"2022-01-26 12:58:51.796056",2.0,3.0,1.0
"2022-01-26 12:58:56.676068",2.0,3.0,1.0
"2022-01-26 12:59:01.556196",2.0,3.0,1.0
"2022-01-26 12:59:06.436053",2.0,3.0,1.0
"2022-01-26 12:59:11.316051",2.0,3.0,1.0
"2022-01-26 12:59:16.196158",2.0,3.0,1.0
"2022-01-26 12:59:21.076066",2.0,3.0,1.0
"2022-01-26 12:59:25.956057",2.0,3.0,1.0
"2022-01-26 12:59:30.836148",2.0,3.0,1.0
"2022-01-26 12:59:35.715459",2.0,3.0,1.0
"2022-01-26 12:59:40.596062",2.0,3.0,1.0
"2022-01-26 12:59:45.476056",2.0,3.0,1.0
"2022-01-26 12:59:50.356061",2.0,3.0,1.0
"2022-01-26 12:59:55.236165",1.0,3.0,2.0
"2022-01-26 13:00:00.116074",1.0,3.0,2.0
"2022-01-26 13:00:04.996064",1.0,3.0,2.0
"2022-01-26 13:00:09.876067",1.0,3.0,2.0
"2022-01-26 13:00:14.756065",1.0,3.0,2.0
"2022-01-26 13:00:19.635925",1.0,3.0,2.0
"2022-01-26 13:00:24.516062",1.0,3.0,2.0
"2022-01-26 13:00:29.396060",1.0,3.0,2.0
"2022-01-26 13:00:34.276079",2.0,3.0,1.0
"2022-01-26 13:00:39.156155",2.0,3.0,1.0
"2022-01-26 13:00:44.036060",2.0,3.0,1.0
"2022-01-26 13:00:48.916059",1.0,3.0,2.0
"2022-01-26 13:00:53.796216",1.0,3.0,2.0
"2022-01-26 13:00:58.676057",1.0,3.0,2.0
"2022-01-26 13:01:03.556073",0.0,3.0,3.0
"2022-01-26 13:01:08.436073",-1.0,3.0,4.0
"2022-01-26 13:01:13.316072",-1.0,3.0,4.0
"2022-01-26 13:01:18.195461",-3.0,3.0,6.0
"2022-01-26 13:01:23.085598",-3.0,3.0,6.0
"2022-01-26 13:01:27.956066",-4.0,3.0,7.0
"2022-01-26 13:01:32.836061",-4.0,3.0,7.0
"2022-01-26 13:01:37.716726",-4.0,2.0,6.0
"2022-01-26 13:01:42.596089",-2.0,2.0,4.0
"2022-01-26 13:01:47.475447",-1.0,2.0,3.0
"2022-01-26 13:01:52.356068",1.0,2.0,1.0
"2022-01-26 13:01:57.236147",1.0,2.0,1.0
"2022-01-26 13:02:02.116082",1.0,2.0,1.0
